instant_daily,date,season_daily,year_daily,month_daily,holiday_daily,weekday_daily,workingday_daily,weather_daily,temp_daily,atemp_daily,humidity_daily,windspeed_daily,nonmember_daily,member_daily,total_count_daily,instant_hourly,season_hourly,year_hourly,month_hourly,hour,holiday_hourly,weekday_hourly,workingday_hourly,weather_hourly,temp_hourly,atemp_hourly,humidity_hourly,windspeed_hourly,nonmember_hourly,member_hourly,total_count_hourly
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16223,Winter,2012,Nov,16:00 - 20:00,No,Wednesday,Yes,Clear,15.58,19.695,40.0,19.999499999999998,28,282,310
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16224,Winter,2012,Nov,16:00 - 20:00,No,Wednesday,Yes,Clear,13.940000000000001,15.15,49.0,23.9994,33,575,608
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16225,Winter,2012,Nov,16:00 - 20:00,No,Wednesday,Yes,Clear,13.940000000000001,15.909999999999998,49.0,19.0012,45,514,559
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16226,Winter,2012,Nov,16:00 - 20:00,No,Wednesday,Yes,Clear,13.120000000000001,14.395,49.0,23.9994,12,344,356
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16227,Winter,2012,Nov,20:00 - 00:00,No,Wednesday,Yes,Clear,12.299999999999999,13.635,49.0,23.9994,12,211,223
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16228,Winter,2012,Nov,20:00 - 00:00,No,Wednesday,Yes,Clear,12.299999999999999,13.635,49.0,23.9994,9,178,187
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16229,Winter,2012,Nov,20:00 - 00:00,No,Wednesday,Yes,Clear,10.66,11.365,56.00000000000001,22.0028,15,120,135
683,2012-11-13,Winter,2012,Nov,No,Wednesday,Yes,Mist,0.343333,0.323225,0.662917,0.342046,327,3767,4094,16230,Winter,2012,Nov,20:00 - 00:00,No,Wednesday,Yes,Clear,10.66,11.365,56.00000000000001,19.999499999999998,6,78,84
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16231,Winter,2012,Nov,00:00 - 04:00,No,Thursday,Yes,Clear,10.66,12.120000000000001,56.00000000000001,19.0012,4,20,24
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16232,Winter,2012,Nov,00:00 - 04:00,No,Thursday,Yes,Clear,9.84,10.605,60.0,19.999499999999998,2,10,12
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16233,Winter,2012,Nov,00:00 - 04:00,No,Thursday,Yes,Clear,9.84,10.605,60.0,19.999499999999998,0,1,1
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16234,Winter,2012,Nov,00:00 - 04:00,No,Thursday,Yes,Clear,9.84,11.365,65.0,15.001299999999999,0,5,5
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16235,Winter,2012,Nov,04:00 - 08:00,No,Thursday,Yes,Clear,9.02,11.365,69.0,12.998000000000001,0,6,6
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16236,Winter,2012,Nov,04:00 - 08:00,No,Thursday,Yes,Clear,9.02,11.365,69.0,12.998000000000001,0,39,39
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16237,Winter,2012,Nov,04:00 - 08:00,No,Thursday,Yes,Clear,9.84,11.365,65.0,12.998000000000001,4,142,146
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16238,Winter,2012,Nov,04:00 - 08:00,No,Thursday,Yes,Clear,9.84,10.605,65.0,19.0012,10,405,415
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16239,Winter,2012,Nov,08:00 - 12:00,No,Thursday,Yes,Clear,11.48,12.879999999999999,56.00000000000001,19.999499999999998,27,664,691
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16240,Winter,2012,Nov,08:00 - 12:00,No,Thursday,Yes,Clear,12.299999999999999,13.635,52.0,26.0027,22,310,332
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16241,Winter,2012,Nov,08:00 - 12:00,No,Thursday,Yes,Clear,13.120000000000001,14.395,45.0,23.9994,18,153,171
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16242,Winter,2012,Nov,08:00 - 12:00,No,Thursday,Yes,Clear,13.120000000000001,15.15,49.0,16.997899999999998,25,126,151
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16243,Winter,2012,Nov,12:00 - 16:00,No,Thursday,Yes,Clear,13.940000000000001,16.665,46.0,0.0,40,200,240
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16244,Winter,2012,Nov,12:00 - 16:00,No,Thursday,Yes,Clear,14.76,16.665,43.0,16.997899999999998,32,182,214
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16245,Winter,2012,Nov,12:00 - 16:00,No,Thursday,Yes,Clear,14.76,17.424999999999997,43.0,8.9981,20,161,181
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16246,Winter,2012,Nov,12:00 - 16:00,No,Thursday,Yes,Clear,14.76,16.665,43.0,19.0012,32,228,260
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16247,Winter,2012,Nov,16:00 - 20:00,No,Thursday,Yes,Clear,13.940000000000001,17.424999999999997,46.0,7.0015,31,290,321
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16248,Winter,2012,Nov,16:00 - 20:00,No,Thursday,Yes,Clear,13.120000000000001,15.909999999999998,49.0,12.998000000000001,19,564,583
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16249,Winter,2012,Nov,16:00 - 20:00,No,Thursday,Yes,Clear,13.120000000000001,15.909999999999998,53.0,11.0014,24,543,567
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16250,Winter,2012,Nov,16:00 - 20:00,No,Thursday,Yes,Clear,12.299999999999999,15.15,52.0,11.0014,28,368,396
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16251,Winter,2012,Nov,20:00 - 00:00,No,Thursday,Yes,Clear,12.299999999999999,15.909999999999998,52.0,6.0032,15,252,267
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16252,Winter,2012,Nov,20:00 - 00:00,No,Thursday,Yes,Clear,12.299999999999999,16.665,56.00000000000001,0.0,5,208,213
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16253,Winter,2012,Nov,20:00 - 00:00,No,Thursday,Yes,Clear,11.48,15.909999999999998,61.0,0.0,6,167,173
684,2012-11-14,Winter,2012,Nov,No,Thursday,Yes,Clear,0.289167,0.281563,0.552083,0.199625,373,5122,5495,16254,Winter,2012,Nov,20:00 - 00:00,No,Thursday,Yes,Clear,9.84,12.120000000000001,70.0,8.9981,9,78,87
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16255,Winter,2012,Nov,00:00 - 04:00,No,Friday,Yes,Mist,10.66,15.15,65.0,0.0,1,33,34
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16256,Winter,2012,Nov,00:00 - 04:00,No,Friday,Yes,Mist,10.66,13.635,65.0,7.0015,2,14,16
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16257,Winter,2012,Nov,00:00 - 04:00,No,Friday,Yes,Mist,10.66,12.879999999999999,70.0,11.0014,0,7,7
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16258,Winter,2012,Nov,00:00 - 04:00,No,Friday,Yes,Mist,10.66,14.395,70.0,6.0032,0,2,2
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16259,Winter,2012,Nov,04:00 - 08:00,No,Friday,Yes,Mist,11.48,14.395,65.0,8.9981,0,5,5
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16260,Winter,2012,Nov,04:00 - 08:00,No,Friday,Yes,Mist,12.299999999999999,14.395,61.0,15.001299999999999,3,34,37
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16261,Winter,2012,Nov,04:00 - 08:00,No,Friday,Yes,Mist,12.299999999999999,14.395,65.0,16.997899999999998,1,146,147
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16262,Winter,2012,Nov,04:00 - 08:00,No,Friday,Yes,Mist,12.299999999999999,14.395,65.0,12.998000000000001,7,403,410
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16263,Winter,2012,Nov,08:00 - 12:00,No,Friday,Yes,Mist,12.299999999999999,14.395,61.0,15.001299999999999,21,625,646
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16264,Winter,2012,Nov,08:00 - 12:00,No,Friday,Yes,Mist,13.120000000000001,15.909999999999998,61.0,12.998000000000001,17,306,323
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16265,Winter,2012,Nov,08:00 - 12:00,No,Friday,Yes,Mist,13.120000000000001,16.665,66.0,8.9981,11,142,153
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16266,Winter,2012,Nov,08:00 - 12:00,No,Friday,Yes,Mist,13.940000000000001,16.665,61.0,8.9981,28,138,166
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16267,Winter,2012,Nov,12:00 - 16:00,No,Friday,Yes,Mist,14.76,18.18,62.0,7.0015,29,184,213
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16268,Winter,2012,Nov,12:00 - 16:00,No,Friday,Yes,Mist,15.58,19.695,54.0,7.0015,20,197,217
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16269,Winter,2012,Nov,12:00 - 16:00,No,Friday,Yes,Mist,15.58,19.695,54.0,11.0014,27,174,201
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16270,Winter,2012,Nov,12:00 - 16:00,No,Friday,Yes,Mist,15.58,19.695,57.99999999999999,11.0014,26,191,217
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16271,Winter,2012,Nov,16:00 - 20:00,No,Friday,Yes,Mist,14.76,17.424999999999997,56.99999999999999,12.998000000000001,24,318,342
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16272,Winter,2012,Nov,16:00 - 20:00,No,Friday,Yes,Mist,14.76,17.424999999999997,56.99999999999999,15.001299999999999,22,541,563
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16273,Winter,2012,Nov,16:00 - 20:00,No,Friday,Yes,Mist,14.76,17.424999999999997,56.99999999999999,12.998000000000001,10,563,573
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16274,Winter,2012,Nov,16:00 - 20:00,No,Friday,Yes,Mist,13.940000000000001,16.665,61.0,8.9981,11,375,386
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16275,Winter,2012,Nov,20:00 - 00:00,No,Friday,Yes,Clear,13.940000000000001,17.424999999999997,61.0,7.0015,23,262,285
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16276,Winter,2012,Nov,20:00 - 00:00,No,Friday,Yes,Mist,13.120000000000001,16.665,66.0,7.0015,20,204,224
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16277,Winter,2012,Nov,20:00 - 00:00,No,Friday,Yes,Mist,13.120000000000001,15.909999999999998,66.0,11.0014,10,143,153
685,2012-11-15,Winter,2012,Nov,No,Friday,Yes,Mist,0.321667,0.324492,0.620417,0.152987,320,5125,5445,16278,Winter,2012,Nov,20:00 - 00:00,No,Friday,Yes,Mist,13.120000000000001,15.909999999999998,61.0,11.0014,7,118,125
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16279,Winter,2012,Nov,00:00 - 04:00,No,Saturday,Yes,Mist,13.120000000000001,16.665,66.0,7.0015,7,58,65
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16280,Winter,2012,Nov,00:00 - 04:00,No,Saturday,Yes,Mist,12.299999999999999,15.909999999999998,65.0,6.0032,5,16,21
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16281,Winter,2012,Nov,00:00 - 04:00,No,Saturday,Yes,Mist,12.299999999999999,15.15,70.0,11.0014,0,9,9
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16282,Winter,2012,Nov,00:00 - 04:00,No,Saturday,Yes,Mist,12.299999999999999,15.15,65.0,8.9981,0,6,6
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16283,Winter,2012,Nov,04:00 - 08:00,No,Saturday,Yes,Mist,12.299999999999999,15.909999999999998,65.0,7.0015,0,5,5
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16284,Winter,2012,Nov,04:00 - 08:00,No,Saturday,Yes,Mist,12.299999999999999,15.909999999999998,65.0,6.0032,2,34,36
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16285,Winter,2012,Nov,04:00 - 08:00,No,Saturday,Yes,Mist,12.299999999999999,15.909999999999998,61.0,6.0032,4,126,130
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16286,Winter,2012,Nov,04:00 - 08:00,No,Saturday,Yes,Mist,12.299999999999999,15.15,61.0,11.0014,5,362,367
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16287,Winter,2012,Nov,08:00 - 12:00,No,Saturday,Yes,Mist,13.120000000000001,16.665,56.99999999999999,8.9981,17,694,711
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16288,Winter,2012,Nov,08:00 - 12:00,No,Saturday,Yes,Clear,13.940000000000001,17.424999999999997,53.0,7.0015,21,330,351
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16289,Winter,2012,Nov,08:00 - 12:00,No,Saturday,Yes,Clear,13.940000000000001,16.665,53.0,12.998000000000001,33,165,198
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16290,Winter,2012,Nov,08:00 - 12:00,No,Saturday,Yes,Clear,15.58,19.695,43.0,15.001299999999999,33,185,218
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16291,Winter,2012,Nov,12:00 - 16:00,No,Saturday,Yes,Clear,16.400000000000002,20.455000000000002,43.0,19.0012,28,262,290
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16292,Winter,2012,Nov,12:00 - 16:00,No,Saturday,Yes,Clear,17.22,21.21,38.0,12.998000000000001,52,226,278
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16293,Winter,2012,Nov,12:00 - 16:00,No,Saturday,Yes,Clear,17.22,21.21,35.0,7.0015,47,204,251
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16294,Winter,2012,Nov,12:00 - 16:00,No,Saturday,Yes,Clear,17.22,21.21,38.0,8.9981,30,237,267
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16295,Winter,2012,Nov,16:00 - 20:00,No,Saturday,Yes,Clear,17.22,21.21,35.0,19.0012,33,350,383
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16296,Winter,2012,Nov,16:00 - 20:00,No,Saturday,Yes,Clear,14.76,17.424999999999997,46.0,12.998000000000001,41,539,580
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16297,Winter,2012,Nov,16:00 - 20:00,No,Saturday,Yes,Clear,13.940000000000001,16.665,53.0,11.0014,22,483,505
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16298,Winter,2012,Nov,16:00 - 20:00,No,Saturday,Yes,Clear,14.76,17.424999999999997,46.0,15.001299999999999,26,306,332
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16299,Winter,2012,Nov,20:00 - 00:00,No,Saturday,Yes,Clear,14.76,16.665,46.0,16.997899999999998,20,207,227
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16300,Winter,2012,Nov,20:00 - 00:00,No,Saturday,Yes,Clear,13.940000000000001,16.665,49.0,12.998000000000001,21,157,178
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16301,Winter,2012,Nov,20:00 - 00:00,No,Saturday,Yes,Clear,13.120000000000001,15.15,53.0,16.997899999999998,23,139,162
686,2012-11-16,Winter,2012,Nov,No,Saturday,Yes,Clear,0.345,0.347204,0.524583,0.171025,484,5214,5698,16302,Winter,2012,Nov,20:00 - 00:00,No,Saturday,Yes,Clear,13.120000000000001,15.15,53.0,15.001299999999999,14,114,128
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16303,Winter,2012,Nov,00:00 - 04:00,No,Sunday,No,Clear,12.299999999999999,15.15,52.0,11.0014,11,95,106
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16304,Winter,2012,Nov,00:00 - 04:00,No,Sunday,No,Clear,10.66,12.879999999999999,60.0,12.998000000000001,13,74,87
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16305,Winter,2012,Nov,00:00 - 04:00,No,Sunday,No,Clear,10.66,12.879999999999999,65.0,12.998000000000001,8,41,49
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16306,Winter,2012,Nov,00:00 - 04:00,No,Sunday,No,Clear,10.66,12.879999999999999,65.0,12.998000000000001,2,19,21
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16307,Winter,2012,Nov,04:00 - 08:00,No,Sunday,No,Clear,9.84,11.365,70.0,12.998000000000001,1,6,7
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16308,Winter,2012,Nov,04:00 - 08:00,No,Sunday,No,Clear,9.84,12.120000000000001,70.0,11.0014,1,10,11
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16309,Winter,2012,Nov,04:00 - 08:00,No,Sunday,No,Clear,9.84,11.365,70.0,15.001299999999999,0,21,21
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16310,Winter,2012,Nov,04:00 - 08:00,No,Sunday,No,Clear,9.84,11.365,70.0,12.998000000000001,8,70,78
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16311,Winter,2012,Nov,08:00 - 12:00,No,Sunday,No,Clear,10.66,12.879999999999999,65.0,15.001299999999999,30,138,168
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16312,Winter,2012,Nov,08:00 - 12:00,No,Sunday,No,Clear,13.940000000000001,15.909999999999998,49.0,15.001299999999999,48,200,248
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16313,Winter,2012,Nov,08:00 - 12:00,No,Sunday,No,Clear,14.76,16.665,46.0,16.997899999999998,62,258,320
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16314,Winter,2012,Nov,08:00 - 12:00,No,Sunday,No,Clear,15.58,19.695,43.0,12.998000000000001,80,343,423
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16315,Winter,2012,Nov,12:00 - 16:00,No,Sunday,No,Clear,16.400000000000002,20.455000000000002,40.0,11.0014,117,359,476
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16316,Winter,2012,Nov,12:00 - 16:00,No,Sunday,No,Clear,17.22,21.21,38.0,16.997899999999998,179,346,525
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16317,Winter,2012,Nov,12:00 - 16:00,No,Sunday,No,Clear,17.22,21.21,38.0,12.998000000000001,175,380,555
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16318,Winter,2012,Nov,12:00 - 16:00,No,Sunday,No,Clear,17.22,21.21,35.0,19.999499999999998,175,374,549
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16319,Winter,2012,Nov,16:00 - 20:00,No,Sunday,No,Clear,16.400000000000002,20.455000000000002,40.0,15.001299999999999,144,325,469
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16320,Winter,2012,Nov,16:00 - 20:00,No,Sunday,No,Clear,15.58,19.695,40.0,11.0014,101,302,403
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16321,Winter,2012,Nov,16:00 - 20:00,No,Sunday,No,Clear,14.76,18.18,50.0,7.0015,34,237,271
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16322,Winter,2012,Nov,16:00 - 20:00,No,Sunday,No,Clear,13.940000000000001,17.424999999999997,53.0,6.0032,45,208,253
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16323,Winter,2012,Nov,20:00 - 00:00,No,Sunday,No,Mist,13.940000000000001,17.424999999999997,66.0,6.0032,30,142,172
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16324,Winter,2012,Nov,20:00 - 00:00,No,Sunday,No,Mist,13.120000000000001,16.665,56.99999999999999,7.0015,15,124,139
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16325,Winter,2012,Nov,20:00 - 00:00,No,Sunday,No,Mist,13.120000000000001,16.665,56.99999999999999,7.0015,15,130,145
687,2012-11-17,Winter,2012,Nov,No,Sunday,No,Clear,0.325,0.326383,0.545417,0.179729,1313,4316,5629,16326,Winter,2012,Nov,20:00 - 00:00,No,Sunday,No,Mist,12.299999999999999,15.909999999999998,70.0,7.0015,19,114,133
688,2012-11-18,Winter,2012,Nov,No,Monday,No,Clear,0.3425,0.337746,0.692917,0.227612,922,3747,4669,16327,Winter,2012,Nov,00:00 - 04:00,No,Monday,No,Mist,12.299999999999999,15.15,70.0,11.0014,11,118,129
688,2012-11-18,Winter,2012,Nov,No,Monday,No,Clear,0.3425,0.337746,0.692917,0.227612,922,3747,4669,16328,Winter,2012,Nov,00:00 - 04:00,No,Monday,No,Clear,12.299999999999999,14.395,70.0,12.998000000000001,14,81,95
688,2012-11-18,Winter,2012,Nov,No,Monday,No,Clear,0.3425,0.337746,0.692917,0.227612,922,3747,4669,16329,Winter,2012,Nov,00:00 - 04:00,No,Monday,No,Clear,11.48,14.395,81.0,7.0015,8,65,73
